,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,enrollee_id,target
228,15266,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,28,15266,0.5
229,26289,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,2,12,26289,0.5
230,32553,city_57,0.866,,No relevent experience,no_enrollment,Masters,STEM,12,,Pvt Ltd,never,26,32553,0.5
231,33062,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,174,33062,0.5
232,8818,city_103,0.92,,Has relevent experience,no_enrollment,Primary School,,7,100-500,Pvt Ltd,1,39,8818,0.5
233,15380,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,71,15380,0.5
234,30120,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,never,114,30120,0.5
235,24317,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,12,24317,0.5
236,412,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,2,56,412,0.5
237,30607,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,2,46,30607,0.5
238,8513,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,7,,,1,24,8513,0.5
239,8596,city_41,0.8270000000000001,,Has relevent experience,Full time course,High School,,4,100-500,Pvt Ltd,2,152,8596,0.5
240,14539,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,1,20,14539,0.5
241,20456,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,never,202,20456,0.5
242,15221,city_114,0.926,Male,Has relevent experience,no_enrollment,,,2,,,never,10,15221,0.5
243,28968,city_150,0.698,Male,Has relevent experience,Part time course,High School,,2,50-99,NGO,2,78,28968,0.5
244,21648,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,never,60,21648,0.5
245,3210,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,20,3210,0.5
246,22118,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,2,82,22118,0.5
247,5605,city_76,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,3,194,5605,0.5
248,30930,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,never,248,30930,0.5
249,28718,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,68,28718,0.5
250,8141,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,36,8141,0.5
251,3486,city_165,0.903,Male,Has relevent experience,no_enrollment,Phd,STEM,14,100-500,Pvt Ltd,>4,61,3486,0.5
252,8805,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,2,66,8805,0.5
253,6602,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,1,119,6602,0.5
254,14916,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,1,78,14916,0.5
255,21636,city_36,0.893,,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,47,21636,0.5
256,9047,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,174,9047,0.5
257,6694,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,10/49,Pvt Ltd,>4,85,6694,0.5
258,17793,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,86,17793,0.5
259,32857,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,7,10000+,Pvt Ltd,1,20,32857,0.5
260,26325,city_21,0.624,Male,No relevent experience,,,,3,,,never,38,26325,0.5
261,20907,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,,2,212,20907,0.5
262,12617,city_90,0.698,,Has relevent experience,no_enrollment,High School,,11,<10,Pvt Ltd,2,77,12617,0.5
263,24295,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,2,85,24295,0.5
264,32409,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,NGO,1,57,32409,0.5
265,16713,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,13,50-99,Pvt Ltd,>4,51,16713,0.5
266,4863,city_107,0.518,Male,No relevent experience,Full time course,High School,,2,,Pvt Ltd,never,28,4863,0.5
267,13274,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,High School,,3,,,never,14,13274,0.5
268,12462,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,<1,50-99,Pvt Ltd,1,5,12462,0.5
269,8524,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Funded Startup,1,51,8524,0.5
270,21728,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,,1,32,21728,0.5
271,20577,city_21,0.624,Female,No relevent experience,Full time course,High School,,2,10000+,Pvt Ltd,never,40,20577,0.5
272,3407,city_128,0.527,,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,4,3407,0.5
273,27184,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,54,27184,0.5
274,28845,city_39,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Public Sector,1,50,28845,0.5
275,2851,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,4,18,2851,0.5
276,485,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,200,485,0.5
277,7207,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,107,7207,0.5
278,9005,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,>4,200,9005,0.5
279,4532,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,3,100-500,Funded Startup,1,5,4532,0.5
280,23235,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Public Sector,>4,21,23235,0.5
281,5403,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,6,,Pvt Ltd,never,138,5403,0.5
282,8232,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,17,50-99,Pvt Ltd,3,103,8232,0.5
283,40,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,never,109,40,0.5
284,8991,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,66,8991,0.5
285,28620,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,26,28620,0.5
286,16355,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,72,16355,0.5
287,18340,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,5,,Public Sector,1,182,18340,0.5
288,5138,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,40,5138,0.5
289,12391,city_99,0.915,,No relevent experience,Full time course,High School,,3,,,,23,12391,0.5
290,15550,city_16,0.91,Male,Has relevent experience,Full time course,High School,,3,50-99,Pvt Ltd,1,19,15550,0.5
291,27155,city_16,0.91,,No relevent experience,,Primary School,,>20,,,never,150,27155,0.5
292,19883,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,30,19883,0.5
293,25140,city_65,0.802,,Has relevent experience,Part time course,Graduate,STEM,6,,,2,25,25140,0.5
294,27463,city_10,0.895,,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,62,27463,0.5
295,23894,city_73,0.754,,No relevent experience,Full time course,Graduate,STEM,2,,,never,89,23894,0.5
296,18285,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,26,18285,0.5
297,25415,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,1,24,25415,0.5
298,9894,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,1,23,9894,0.5
299,15242,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,15,15242,0.5
300,8485,city_40,0.7759999999999999,Male,No relevent experience,Full time course,Graduate,STEM,8,,,2,31,8485,0.5
301,11982,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,,never,27,11982,0.5
302,28370,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,112,28370,0.5
303,17047,city_103,0.92,,No relevent experience,no_enrollment,,,>20,500-999,,2,84,17047,0.5
304,24941,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,56,24941,0.5
305,28936,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,,,52,28936,0.5
306,9562,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,167,9562,0.5
307,30061,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Funded Startup,1,67,30061,0.5
308,2718,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,45,2718,0.5
309,24681,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,200,24681,0.5
310,16210,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Funded Startup,1,106,16210,0.5
311,1517,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,1,92,1517,0.5
312,29475,city_103,0.92,Male,No relevent experience,Full time course,High School,,8,500-999,NGO,1,4,29475,0.5
313,32233,city_11,0.55,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,81,32233,0.5
314,26601,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,23,26601,0.5
315,22457,city_21,0.624,,Has relevent experience,,Graduate,STEM,4,100-500,,1,15,22457,0.5
316,30759,city_74,0.579,Male,No relevent experience,no_enrollment,Graduate,Other,2,10/49,NGO,1,163,30759,0.5
317,27417,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,100,27417,0.5
318,18983,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,1,27,18983,0.5
319,32085,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,,2,11,32085,0.5
320,13197,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,108,13197,0.5
321,14026,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,39,14026,0.5
322,19719,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,77,19719,0.5
323,30046,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,5,1000-4999,Public Sector,1,90,30046,0.5
324,10446,city_11,0.55,,No relevent experience,Full time course,High School,,1,,,1,48,10446,0.5
325,5907,city_149,0.6890000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,35,5907,0.5
326,1392,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,15,1392,0.5
327,10348,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,28,10348,0.5
328,7957,city_152,0.698,,Has relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,1,42,7957,0.5
329,19058,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,1,55,19058,0.5
330,19243,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,,1,31,19243,0.5
331,7770,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,,25,7770,0.5
332,15910,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,41,15910,0.5
333,30486,city_30,0.698,,No relevent experience,Full time course,,,4,50-99,Funded Startup,1,18,30486,0.5
334,20333,city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,83,20333,0.5
335,6816,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,54,6816,0.5
336,26209,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,13,26209,0.5
337,10803,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,4,322,10803,0.5
338,26411,city_165,0.903,Male,No relevent experience,no_enrollment,Phd,STEM,2,50-99,Public Sector,1,166,26411,0.5
339,31555,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,500-999,Pvt Ltd,2,47,31555,0.5
340,15564,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,15,15564,0.5
341,28764,city_21,0.624,Male,No relevent experience,Full time course,High School,,1,,,never,148,28764,0.5
342,14172,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,>20,10/49,Pvt Ltd,3,7,14172,0.5
343,3068,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,22,3068,0.5
344,27164,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,168,27164,0.5
345,20887,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,21,20887,0.5
346,27102,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,8,50-99,Pvt Ltd,1,13,27102,0.5
347,14534,city_114,0.926,Male,Has relevent experience,Part time course,High School,,6,1000-4999,Pvt Ltd,1,104,14534,0.5
348,9021,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,>4,248,9021,0.5
349,6527,city_123,0.738,,No relevent experience,Full time course,Graduate,Other,13,,,1,234,6527,0.5
350,7615,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,10,7615,0.5
351,11392,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,7,100-500,NGO,2,90,11392,0.5
352,33148,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,74,33148,0.5
353,20910,city_71,0.884,Other,No relevent experience,Full time course,Graduate,STEM,2,,,1,68,20910,0.5
354,20269,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,>4,144,20269,0.5
355,23670,city_103,0.92,,No relevent experience,Part time course,Graduate,STEM,2,,,1,29,23670,0.5
356,19946,city_61,0.913,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,29,19946,0.5
357,29652,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Business Degree,1,50-99,Pvt Ltd,1,12,29652,0.5
358,23770,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,2,127,23770,0.5
359,24340,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,16,24340,0.5
360,18737,city_114,0.926,Male,Has relevent experience,no_enrollment,,,4,100-500,Pvt Ltd,1,75,18737,0.5
361,24739,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,20,24739,0.5
362,31072,city_123,0.738,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,113,31072,0.5
363,32629,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,332,32629,0.5
364,4184,city_114,0.926,Female,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,never,26,4184,0.5
365,19028,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,9,<10,,>4,20,19028,0.5
366,12295,city_70,0.698,,No relevent experience,no_enrollment,Primary School,,1,,,never,13,12295,0.5
367,17898,city_100,0.887,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,288,17898,0.5
368,25160,city_21,0.624,,Has relevent experience,Part time course,Masters,STEM,6,10000+,Pvt Ltd,1,35,25160,0.5
369,13000,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,72,13000,0.5
370,8849,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,74,8849,0.5
371,4773,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,42,4773,0.5
372,23867,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Humanities,20,,,4,40,23867,0.5
373,25341,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,12,10/49,NGO,1,2,25341,0.5
374,1456,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,4,170,1456,0.5
375,22152,city_103,0.92,,Has relevent experience,Part time course,Masters,STEM,2,10000+,NGO,1,41,22152,0.5
376,6560,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,NGO,1,22,6560,0.5
377,22829,city_27,0.848,,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,8,22829,0.5
378,4745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,50,4745,0.5
379,22814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Public Sector,>4,101,22814,0.5
380,23233,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,<1,,,never,63,23233,0.5
381,26370,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10/49,Pvt Ltd,1,20,26370,0.5
382,12695,city_179,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,53,12695,0.5
383,11888,city_16,0.91,Male,No relevent experience,,Graduate,STEM,>20,10/49,Pvt Ltd,1,12,11888,0.5
384,319,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,76,319,0.5
385,2510,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,17,2510,0.5
386,5298,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,7,5298,0.5
387,18400,city_65,0.802,Male,Has relevent experience,Part time course,Masters,STEM,9,500-999,Pvt Ltd,4,61,18400,0.5
388,30849,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,8,30849,0.5
389,31123,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,,,1,68,31123,0.5
390,15829,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,15,15829,0.5
391,15578,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,<10,Pvt Ltd,>4,22,15578,0.5
392,4037,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,4037,0.5
393,29658,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,2,87,29658,0.5
394,10171,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,40,10171,0.5
395,1937,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,14,1937,0.5
396,7376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Other,8,500-999,Pvt Ltd,2,128,7376,0.5
397,25243,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,1,25,25243,0.5
398,9234,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,220,9234,0.5
399,8471,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,33,8471,0.5
400,5367,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,17,5367,0.5
401,5576,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,2,26,5576,0.5
402,5488,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Funded Startup,1,4,5488,0.5
403,18306,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,9,10/49,Early Stage Startup,1,29,18306,0.5
404,2063,city_50,0.8959999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,1,11,2063,0.5
405,14205,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,,2,23,14205,0.5
406,16490,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,13,16490,0.5
407,10560,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,80,10560,0.5
